id,separation_type,cease_date,dete_start_date,position,region,employment_status,career_move_to_public_sector,career_move_to_private_sector,interpersonal_conflicts,maternity/family,relocation,study/travel,ill_health,traumatic_incident,none_of_the_above,gender,age,aboriginal,south_sea,disability,nesb,institute_service,dissatisfaction,institute
752,Retirement,2014,1983.0,Teacher,North Coast,Temporary Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
753,Resignation,2013,2005.0,Cleaner,Central Office,Permanent Part-time,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,Established,True,DETE
754,Resignation,2013,1998.0,Teacher Aide,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,True,True,False,Female,46-50,False,False,True,False,Veteran,False,DETE
755,Resignation,2013,2004.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,31-35,False,False,False,False,Established,True,DETE
756,Retirement,2012,1988.0,Public Servant,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
757,Resignation,2013,2012.0,Teacher,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,41-45,False,False,False,False,New,False,DETE
758,Retirement,2013,1970.0,Public Servant,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
759,Retirement,2014,1975.0,Head of Curriculum/Head of Special Education,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
760,Retirement,2013,1976.0,Head of Curriculum/Head of Special Education,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
761,Retirement,2013,1981.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
762,Contract Expired,2012,2011.0,Teacher,Darling Downs South West,Temporary Full-time,False,False,False,False,False,False,False,False,True,Female,51-55,False,False,False,False,New,False,DETE
764,Resignation,2006,2006.0,Teacher,Metropolitan,Permanent Part-time,False,True,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,New,False,DETE
765,Retirement,2013,1997.0,Teacher Aide,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
766,Retirement,2012,1978.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
767,Retirement,2014,1983.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,51-55,False,False,False,False,Veteran,True,DETE
768,Resignation,2014,2007.0,Teacher,Metropolitan,Permanent Full-time,False,True,False,False,False,False,False,False,False,Male,26-30,False,False,False,False,Established,False,DETE
769,Retirement,2013,1992.0,Teacher,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,False,DETE
770,Retirement,2014,1976.0,Head of Curriculum/Head of Special Education,South East,Permanent Full-time,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
771,Resignation,2013,2008.0,Teacher Aide,South East,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,46-50,False,False,False,False,Experienced,False,DETE
772,Resignation,2012,1987.0,Cleaner,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
773,Resignation,2014,2002.0,Head of Curriculum/Head of Special Education,Central Queensland,Permanent Full-time,False,True,False,False,False,False,False,False,False,Male,36-40,False,False,False,False,Veteran,False,DETE
774,Retirement,2013,1969.0,Head of Curriculum/Head of Special Education,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
775,Retirement,2012,2006.0,Public Servant,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Experienced,False,DETE
776,Resignation,2012,2005.0,Teacher Aide,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,41-45,False,False,False,False,Established,False,DETE
778,Contract Expired,2012,2011.0,Public Servant,Central Office,Temporary Full-time,False,False,False,False,False,False,False,False,True,Male,31-35,False,False,False,False,New,False,DETE
779,Retirement,2012,1990.0,Cleaner,South East,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,Veteran,False,DETE
780,Retirement,2013,1992.0,Cleaner,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
781,Retirement,2013,1992.0,Schools Officer,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
782,Retirement,2013,2002.0,Cleaner,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
783,Retirement,2013,1989.0,Business Service Manager,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
784,Retirement,2013,1969.0,Teacher,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
785,Contract Expired,2013,2013.0,Teacher Aide,Not Stated,Temporary Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,New,False,DETE
786,Resignation,2013,2013.0,Teacher,Central Queensland,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,21-25,False,False,False,False,New,True,DETE
787,Retirement,2014,1992.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,Veteran,False,DETE
788,Resignation,2014,1994.0,Teacher,Darling Downs South West,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,Veteran,True,DETE
789,Retirement,2014,1977.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
790,Resignation,2012,1990.0,Teacher,Metropolitan,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,Veteran,False,DETE
791,Resignation,2014,1983.0,"School Based Professional Staff (Therapist, nurse, etc)",Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,True,Female,51-55,False,False,False,False,Veteran,False,DETE
792,Resignation,2014,2008.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,36-40,False,False,False,False,Experienced,True,DETE
793,Resignation,2012,2007.0,Public Servant,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,Experienced,True,DETE
794,Other,2012,1996.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,True,False,Veteran,True,DETE
795,Retirement,2013,2003.0,Teacher,Metropolitan,Temporary Part-time,False,False,False,False,False,False,True,False,False,Male,61 or older,False,False,False,False,Established,False,DETE
797,Retirement,2012,1977.0,Teacher,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
798,Retirement,2012,1970.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,Veteran,True,DETE
799,Resignation,2012,2000.0,Public Servant,South East,Permanent Part-time,False,False,False,True,True,False,False,False,False,Female,36-40,False,False,False,False,Veteran,False,DETE
800,Resignation,2012,1995.0,Teacher Aide,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,Veteran,False,DETE
801,Other,2012,1981.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,Veteran,False,DETE
802,Other,2014,2011.0,Teacher,Not Stated,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,21-25,False,False,False,False,Experienced,True,DETE
803,Retirement,2014,1972.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,Veteran,False,DETE
805,Resignation,2014,2004.0,Teacher,Darling Downs South West,Permanent Full-time,False,True,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,Established,False,DETE
806,Resignation,2014,2008.0,Teacher,Darling Downs South West,Permanent Part-time,False,True,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,Experienced,False,DETE
807,Retirement,2012,1990.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,Veteran,True,DETE
808,Resignation,2013,2005.0,Cleaner,Central Queensland,Permanent Part-time,False,False,False,False,True,False,False,False,False,Female,41-45,False,False,False,False,Established,False,DETE
809,Resignation,2013,2004.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,Established,True,DETE
810,Resignation,2013,2010.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,True,False,False,False,False,False,Female,26-30,False,False,False,False,Experienced,False,DETE
811,Retirement,2014,1979.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,Veteran,True,DETE
812,Retirement,2012,1972.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
813,Contract Expired,2013,2008.0,School Administrative Staff,South East,Temporary Full-time,False,False,True,False,False,False,False,False,False,Female,41-45,False,False,True,False,Experienced,True,DETE
814,Retirement,2014,1998.0,Teacher,Not Stated,Permanent Full-time,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,Veteran,False,DETE
815,Retirement,2013,1995.0,Public Servant,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
817,Resignation,2014,2012.0,Teacher,Far North Queensland,Permanent Full-time,False,True,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,New,False,DETE
818,Resignation,2014,2012.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,True,False,False,False,Female,21-25,False,False,False,False,New,False,DETE
819,Retirement,2014,1977.0,Teacher,Central Queensland,Permanent Part-time,False,False,False,True,False,False,True,False,False,Female,56-60,False,False,False,False,Veteran,True,DETE
820,Retirement,2014,1980.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,True,Male,51-55,False,False,False,False,Veteran,False,DETE
821,Resignation,2014,2009.0,Public Servant,Central Office,Permanent Full-time,False,False,False,True,True,False,False,False,False,Female,31-35,False,False,False,False,Experienced,True,DETE
822,Retirement,2013,2001.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,True,False,False,Female,41-45,False,False,False,False,Veteran,False,DETE
