age,career_move_to_private_sector,career_move_to_public_sector,cease_date,dissatisfaction,employment_status,gender,id,ill_health,institute,institute_service,maternity/family,none_of_the_above,position,separation_type,study/travel
56-60,False,False,2011,False,Permanent Full-time,Male,6.34577125839844e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
56-60,False,False,2011,False,Permanent Full-time,Male,6.34577814504531e+17,False,TAFE,Veteran,False,True,Administration (AO),Retirement,False
51-55,False,False,2011,False,Casual,Female,6.34577945776563e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
31-35,False,False,2011,False,Temporary Part-time,Female,6.34577978929375e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
56-60,False,False,2011,False,Permanent Full-time,Female,6.34580584676406e+17,False,TAFE,Veteran,False,False,Executive (SES/SO),Retirement,False
51-55,False,False,2011,True,Permanent Full-time,Male,6.3458117411625e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Resignation,False
46-50,True,False,2011,True,Permanent Full-time,Male,6.34581193524375e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
56-60,False,False,2011,True,Permanent Part-time,Female,6.34581287875e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
56-60,False,False,2011,False,Permanent Full-time,Male,6.3458137435375e+17,False,TAFE,Veteran,False,True,Administration (AO),Retirement,False
26-30,False,False,2011,False,Temporary Full-time,Female,6.34582074204062e+17,False,TAFE,New,False,True,Professional Officer (PO),Resignation,False
56-60,False,False,2011,True,Permanent Full-time,Male,6.34582107325625e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
46-50,False,False,2011,False,Temporary Part-time,Female,6.34582155813125e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
56-60,False,False,2011,False,Permanent Full-time,Female,6.34583834033437e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
56-60,False,False,2011,True,Permanent Full-time,Female,6.34583953717969e+17,False,TAFE,Veteran,False,False,Administration (AO),Retirement,False
21-25,False,True,2011,True,Temporary Full-time,Male,6.34584008886406e+17,False,TAFE,New,False,False,Administration (AO),Transfer,False
56-60,False,False,2011,False,Permanent Part-time,Female,6.34586368436563e+17,False,TAFE,Veteran,False,False,Administration (AO),Retirement,False
51-55,False,False,2011,False,Permanent Full-time,Male,6.34589056926875e+17,False,TAFE,Veteran,False,True,Teacher (including LVT),Retirement,False
51-55,False,False,2011,False,Casual,Female,6.34589153179219e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
46-50,False,False,2011,False,Temporary Part-time,Female,6.34592549493281e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
41-45,False,False,2011,False,Temporary Full-time,Female,6.34593386107187e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2011,False,Permanent Part-time,Female,6.34595096448594e+17,True,TAFE,Established,False,False,Administration (AO),Retirement,False
41-45,True,False,2011,False,Temporary Full-time,Female,6.34595867098906e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
41-45,False,False,2011,False,Temporary Full-time,Female,6.34600285342656e+17,True,TAFE,New,False,False,Administration (AO),Resignation,False
31-35,False,False,2012,False,Permanent Full-time,Female,6.34601227926094e+17,False,TAFE,Experienced,False,False,Administration (AO),Transfer,False
56-60,False,False,2012,False,Permanent Full-time,Female,6.34612373906875e+17,False,TAFE,Veteran,False,True,Administration (AO),Retirement,False
41-45,False,False,2012,True,Permanent Full-time,Male,6.34617650635469e+17,False,TAFE,Experienced,True,False,Teacher (including LVT),Resignation,False
51-55,False,False,2012,False,Permanent Full-time,Male,6.34620112502188e+17,False,TAFE,New,False,True,Professional Officer (PO),Transfer,False
36-40,False,True,2012,False,Temporary Full-time,Female,6.34620134299688e+17,False,TAFE,Experienced,True,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Permanent Full-time,Female,6.34623599234844e+17,True,TAFE,Veteran,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Permanent Full-time,Male,6.34625548923437e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
31-35,False,False,2012,True,Permanent Full-time,Female,6.34634833429063e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
31-35,True,False,2012,False,Temporary Part-time,Female,6.34635009354531e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
36-40,True,False,2012,False,Permanent Full-time,Male,6.34638198687656e+17,False,TAFE,Established,False,False,Teacher (including LVT),Resignation,False
41-45,False,True,2012,True,Temporary Full-time,Male,6.3463826696125e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
26-30,True,True,2012,False,Temporary Full-time,Female,6.34638274154219e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,True,Permanent Full-time,Male,6.34638401683906e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Resignation,False
56-60,False,False,2012,False,Permanent Part-time,Female,6.34640883155625e+17,False,TAFE,Veteran,False,True,Administration (AO),Retirement,False
51-55,False,True,2012,True,Temporary Full-time,Female,6.34648744738906e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
51-55,True,False,2012,False,Permanent Full-time,Male,6.34648747047187e+17,False,TAFE,Veteran,False,False,Workplace Training Officer,Resignation,False
56-60,False,False,2012,False,Permanent Full-time,Female,6.34650545650312e+17,False,TAFE,Veteran,False,False,Administration (AO),Retirement,False
26-30,False,False,2012,False,Permanent Full-time,Male,6.34653126293281e+17,False,TAFE,Established,False,False,Administration (AO),Resignation,True
31-35,True,False,2012,False,Temporary Full-time,Female,6.34662477490156e+17,False,TAFE,New,False,False,Workplace Training Officer,Resignation,False
56-60,False,False,2012,True,Permanent Full-time,Male,6.34665190018906e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Retirement,False
41-45,False,True,2012,False,Permanent Full-time,Female,6.34666854789531e+17,False,TAFE,Veteran,False,False,Professional Officer (PO),Resignation,False
56-60,False,False,2012,False,Permanent Full-time,Female,6.34667551458125e+17,False,TAFE,Veteran,False,False,Administration (AO),Retirement,False
31-35,False,False,2012,False,Temporary Full-time,Female,6.34668611537031e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
26-30,False,False,2012,True,Permanent Full-time,Female,6.34671263031094e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,True
51-55,False,False,2012,False,Casual,Female,6.34671297286719e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
36-40,True,False,2012,True,Permanent Full-time,Male,6.34674515660156e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Resignation,False
56-60,False,False,2012,False,Permanent Part-time,Female,6.34679850935469e+17,False,TAFE,Veteran,False,True,Administration (AO),Retirement,False
20 or younger,False,False,2012,False,Permanent Full-time,Female,6.34683356744531e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Permanent Part-time,Male,6.34689360748125e+17,False,TAFE,Veteran,False,False,Operational (OO),Retirement,False
21-25,False,False,2012,False,Temporary Full-time,Female,6.34691779624687e+17,False,TAFE,New,True,False,Administration (AO),Resignation,True
26-30,False,False,2012,False,Temporary Full-time,Female,6.34696179014844e+17,False,TAFE,Established,False,False,Administration (AO),Resignation,False
26-30,True,False,2012,False,Permanent Full-time,Female,6.34697816674062e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
36-40,False,False,2011,True,Permanent Full-time,Male,6.347023585025e+17,False,TAFE,Experienced,True,False,Teacher (including LVT),Resignation,False
31-35,True,False,2011,True,Permanent Full-time,Male,6.34702366178594e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
56-60,False,False,2012,True,Permanent Full-time,Male,6.34703091309531e+17,True,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
56-60,False,False,2012,False,Permanent Part-time,Female,6.34704924682031e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,True
56-60,False,False,2012,False,Permanent Full-time,Female,6.34713425884844e+17,False,TAFE,New,False,False,Workplace Training Officer,Resignation,False
21-25,False,False,2012,False,Temporary Full-time,Male,6.34722082133437e+17,False,TAFE,New,False,False,Administration (AO),Resignation,True
41-45,False,False,2012,True,Temporary Full-time,Male,6.34722949292074e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
31-35,True,False,2012,True,Permanent Full-time,Female,6.34722992951406e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Permanent Full-time,Female,6.34731736579172e+17,False,TAFE,Veteran,False,True,Administration (AO),Retirement,False
36-40,False,True,2012,False,Temporary Full-time,Female,6.34734330047525e+17,False,TAFE,New,False,False,Administration (AO),Transfer,False
41-45,False,True,2012,False,Permanent Full-time,Female,6.3474115202386e+17,False,TAFE,Established,False,False,Administration (AO),Transfer,False
56-60,False,False,2012,False,Permanent Full-time,Male,6.34743600339485e+17,False,TAFE,Veteran,False,True,Teacher (including LVT),Resignation,False
51-55,False,True,2012,False,Permanent Full-time,Female,6.34747238918391e+17,False,TAFE,Veteran,False,False,Administration (AO),Transfer,False
46-50,False,True,2012,False,Temporary Full-time,Female,6.3475061227315e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,True,Permanent Full-time,Male,6.34753321028079e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
51-55,False,True,2012,False,Temporary Full-time,Female,6.34753384952766e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
36-40,False,False,2012,True,Permanent Full-time,Female,6.34760046003775e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
31-35,True,False,2012,False,Casual,Female,6.34763735587969e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Permanent Part-time,Female,6.34768690087369e+17,False,TAFE,Veteran,False,True,Professional Officer (PO),Retirement,False
46-50,True,False,2012,False,Temporary Part-time,Female,6.34774030826094e+17,False,TAFE,New,False,False,Professional Officer (PO),Resignation,False
46-50,True,False,2012,False,Permanent Full-time,Male,6.34774723180937e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Resignation,False
36-40,True,False,2012,True,Temporary Full-time,Male,6.34775905600156e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
21-25,False,False,2012,False,Temporary Full-time,Male,6.34776478226875e+17,False,TAFE,New,False,False,Administration (AO),Resignation,True
36-40,False,False,2012,True,Temporary Full-time,Female,6.34779998192656e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
21-25,False,True,2012,False,Temporary Full-time,Female,6.34781625247656e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Permanent Full-time,Male,6.34781660507187e+17,False,TAFE,Veteran,False,True,Teacher (including LVT),Retirement,False
51-55,False,False,2012,True,Permanent Part-time,Female,6.34781843688125e+17,True,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
21-25,False,False,2012,False,Permanent Full-time,Female,6.34786182825625e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
41-45,False,False,2012,False,Temporary Full-time,Female,6.34786910427969e+17,False,TAFE,Veteran,False,False,Administration (AO),Resignation,False
26-30,False,True,2012,True,Temporary Full-time,Female,6.3478773004125e+17,False,TAFE,New,False,False,Administration (AO),Transfer,False
31-35,False,False,2012,False,Temporary Full-time,Male,6.34788542900625e+17,False,TAFE,New,True,False,Administration (AO),Resignation,False
41-45,True,False,2012,True,Permanent Full-time,Female,6.34789421680312e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
51-55,False,True,2012,False,Permanent Full-time,Female,6.34792964190156e+17,False,TAFE,Veteran,False,False,Administration (AO),Transfer,False
21-25,False,False,2012,False,Casual,Female,6.34793871139219e+17,False,TAFE,Experienced,False,True,Administration (AO),Resignation,False
21-25,True,False,2012,False,Temporary Full-time,Female,6.34794639635781e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,True,Permanent Part-time,Male,6.34794857718438e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
46-50,False,False,2012,True,Temporary Full-time,Female,6.34799770843437e+17,True,TAFE,New,False,False,Teacher (including LVT),Resignation,False
26-30,False,False,2012,False,Temporary Full-time,Male,6.3480076201625e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,True,Permanent Full-time,Male,6.34806706577344e+17,False,TAFE,Veteran,False,False,Operational (OO),Retirement,False
46-50,False,False,2012,True,Permanent Full-time,Female,6.34807637421719e+17,False,TAFE,Established,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Permanent Full-time,Female,6.348103446e+17,True,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
41-45,True,False,2012,False,Temporary Full-time,Male,6.34811063824844e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
26-30,False,False,2012,False,Temporary Full-time,Male,6.34811069432813e+17,False,TAFE,Experienced,False,False,Administration (AO),Transfer,False
21-25,False,False,2012,True,Permanent Full-time,Female,6.34812805553281e+17,False,TAFE,New,False,False,Administration (AO),Resignation,True
26-30,True,False,2012,False,Temporary Full-time,Female,6.34813581041094e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
36-40,True,False,2012,False,Temporary Full-time,Male,6.34816502884375e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
21-25,True,False,2012,True,Temporary Full-time,Female,6.3481720866375e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
21-25,True,False,2012,False,Casual,Male,6.34823973840625e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
31-35,False,False,2013,False,Permanent Part-time,Female,6.34825003759375e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
20 or younger,False,False,2012,True,Temporary Full-time,Female,6.348250791775e+17,True,TAFE,Experienced,False,False,Administration (AO),Resignation,False
51-55,True,False,2012,False,Temporary Full-time,Male,6.34825691015156e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,True,False,2012,False,Temporary Full-time,Male,6.34831756059375e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
26-30,True,False,2012,True,Permanent Full-time,Female,6.3483795741875e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,True
56-60,False,False,2012,False,Temporary Part-time,Female,6.34837984851406e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
36-40,False,False,2012,False,Temporary Part-time,Female,6.348438490525e+17,False,TAFE,Veteran,False,False,Administration (AO),Resignation,False
41-45,True,False,2012,False,Temporary Part-time,Female,6.34849101152813e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
21-25,False,False,2012,False,Temporary Full-time,Male,6.34852685801719e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
56-60,False,False,2012,False,Casual,Male,6.34854303307656e+17,False,TAFE,Veteran,False,True,Teacher (including LVT),Retirement,False
46-50,True,False,2012,False,Temporary Full-time,Male,6.34854316269063e+17,False,TAFE,New,False,False,Operational (OO),Resignation,False
56-60,False,False,2012,False,Permanent Part-time,Female,6.348543995725e+17,False,TAFE,Experienced,False,False,Professional Officer (PO),Resignation,False
56-60,False,False,2012,False,Permanent Part-time,Female,6.34858682290312e+17,False,TAFE,Veteran,False,True,Administration (AO),Retirement,False
51-55,False,False,2012,False,Permanent Full-time,Male,6.34860279552344e+17,False,TAFE,Established,True,False,Administration (AO),Resignation,False
36-40,False,False,2012,False,Permanent Full-time,Male,6.34866546778594e+17,True,TAFE,Established,False,False,Teacher (including LVT),Resignation,False
31-35,False,False,2012,False,Temporary Full-time,Female,6.34867257481719e+17,False,TAFE,New,False,True,Professional Officer (PO),Resignation,False
36-40,True,False,2012,False,Permanent Full-time,Female,6.34873325422656e+17,False,TAFE,Established,False,False,Administration (AO),Resignation,False
36-40,False,False,2012,True,Temporary Full-time,Female,6.34874537800469e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
26-30,False,False,2012,False,Temporary Part-time,Female,6.34878466942188e+17,False,TAFE,New,False,True,Administration (AO),Resignation,False
31-35,False,False,2012,False,Temporary Full-time,Female,6.34880266652344e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
46-50,False,False,2012,True,Permanent Full-time,Female,6.34884416485938e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
31-35,False,False,2012,True,Temporary Full-time,Male,6.3488615834625e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
56-60,False,True,2012,True,Temporary Full-time,Female,6.3488880224e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
46-50,True,False,2013,False,Permanent Full-time,Male,6.348897669125e+17,False,TAFE,Veteran,False,False,Teacher (including LVT),Transfer,False
36-40,False,False,2013,False,Permanent Full-time,Male,6.34889851025469e+17,False,TAFE,Established,False,False,Teacher (including LVT),Resignation,False
46-50,True,False,2012,False,Permanent Full-time,Male,6.34890472281094e+17,False,TAFE,Established,False,False,Teacher (including LVT),Resignation,False
41-45,True,False,2012,False,Temporary Full-time,Male,6.3489055184875e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
21-25,True,False,2012,True,Temporary Full-time,Female,6.34892336760312e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
31-35,False,False,2012,False,Temporary Part-time,Female,6.34892361974219e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
41-45,True,False,2013,False,Temporary Full-time,Male,6.34902770430459e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
51-55,False,False,2012,False,Permanent Part-time,Male,6.34903651349219e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
51-55,True,False,2012,True,Permanent Full-time,Female,6.34907124987812e+17,False,TAFE,Established,False,False,Teacher (including LVT),Resignation,False
56-60,False,False,2013,False,Permanent Full-time,Female,6.34907915528428e+17,False,TAFE,Veteran,False,True,Teacher (including LVT),Retirement,False
21-25,True,False,2012,True,Casual,Female,6.34908638162969e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
56-60,False,False,2013,True,Permanent Part-time,Female,6.34908664012656e+17,False,TAFE,Veteran,False,False,Administration (AO),Retirement,False
36-40,False,False,2013,False,Permanent Part-time,Female,6.34908792602334e+17,False,TAFE,Established,False,False,Administration (AO),Transfer,False
56-60,False,False,2013,False,Permanent Part-time,Male,6.34908806102646e+17,False,TAFE,Veteran,False,True,Professional Officer (PO),Retirement,False
46-50,False,False,2012,False,Temporary Part-time,Female,6.34908831659365e+17,False,TAFE,New,False,False,Workplace Training Officer,Resignation,False
36-40,True,False,2012,False,Permanent Full-time,Male,6.34932864696524e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
46-50,False,False,2013,False,Permanent Full-time,Female,6.34933010519531e+17,False,TAFE,Established,False,False,Administration (AO),Resignation,False
41-45,False,False,2013,False,Casual,Female,6.34938047980781e+17,True,TAFE,Experienced,False,False,Administration (AO),Resignation,False
41-45,False,False,2012,True,Permanent Full-time,Male,6.34938094787656e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
56-60,True,False,2013,False,Permanent Full-time,Female,6.34940601409024e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
41-45,False,False,2013,False,Permanent Part-time,Female,6.34945048175625e+17,False,TAFE,Experienced,True,False,Teacher (including LVT),Resignation,False
36-40,False,True,2013,False,Temporary Full-time,Female,6.34945136067187e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
31-35,False,False,2013,False,Permanent Full-time,Male,6.34951129892031e+17,False,TAFE,Experienced,False,True,Teacher (including LVT),Resignation,False
46-50,True,False,2013,False,Temporary Full-time,Female,6.34951997495625e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
46-50,True,False,2013,False,Temporary Full-time,Male,6.34958140455899e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
21-25,True,False,2013,False,Temporary Full-time,Female,6.34964112426563e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
56-60,False,False,2013,True,Permanent Part-time,Female,6.34969167674375e+17,True,TAFE,Veteran,False,False,Teacher (including LVT),Resignation,True
51-55,False,False,2013,False,Permanent Full-time,Male,6.34970182194493e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
26-30,False,False,2013,False,Casual,Female,6.34975184457305e+17,False,TAFE,New,False,False,Administration (AO),Resignation,True
20 or younger,True,False,2013,False,Temporary Full-time,Male,6.34975203429336e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
46-50,True,False,2012,True,Permanent Full-time,Male,6.3497631483625e+17,False,TAFE,Established,False,False,Teacher (including LVT),Resignation,False
46-50,False,True,2013,False,Temporary Full-time,Female,6.34977079348281e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
51-55,True,False,2013,False,Permanent Full-time,Male,6.34982066598317e+17,False,TAFE,Established,False,False,Teacher (including LVT),Resignation,False
56-60,False,False,2013,False,Permanent Part-time,Female,6.34982246838125e+17,False,TAFE,Experienced,True,False,Professional Officer (PO),Retirement,True
51-55,False,False,2013,False,Temporary Full-time,Male,6.34985719186563e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
36-40,True,False,2013,True,Temporary Full-time,Male,6.3499166642113e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
26-30,True,False,2013,False,Temporary Part-time,Female,6.3499269435863e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
51-55,False,False,2013,True,Temporary Full-time,Female,6.34995296716719e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
46-50,True,False,2013,False,Temporary Part-time,Female,6.34998528620661e+17,False,TAFE,New,False,False,Administration (AO),Resignation,True
41-45,False,False,2013,False,Permanent Part-time,Female,6.34999429878281e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
46-50,True,False,2013,True,Permanent Full-time,Female,6.35000251520036e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
56-60,False,False,2013,False,Permanent Full-time,Female,6.35004545579724e+17,False,TAFE,Veteran,False,True,Teacher (including LVT),Retirement,False
56-60,False,False,2013,False,Permanent Full-time,Female,6.35005552776094e+17,False,TAFE,Veteran,False,True,Teacher (including LVT),Retirement,False
56-60,False,False,2013,False,Permanent Full-time,Male,6.35010751412813e+17,True,TAFE,Veteran,False,False,Teacher (including LVT),Retirement,False
26-30,False,False,2013,False,Temporary Full-time,Female,6.35010822773594e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
46-50,False,False,2013,True,Temporary Full-time,Female,6.35012661372849e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
51-55,False,False,2013,True,Temporary Full-time,Male,6.35017508419688e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
41-45,False,True,2013,False,Casual,Female,6.35019417764844e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
36-40,False,False,2013,False,Temporary Full-time,Female,6.35021852425625e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
51-55,True,False,2013,False,Permanent Full-time,Male,6.35025280694687e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
56-60,False,False,2013,False,Temporary Part-time,Female,6.35027942448125e+17,True,TAFE,New,False,False,Operational (OO),Resignation,False
26-30,False,False,2013,False,Temporary Full-time,Female,6.35031425678438e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
26-30,False,True,2013,False,Permanent Part-time,Female,6.35035655232813e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
41-45,False,False,2013,False,Temporary Full-time,Female,6.35037423338906e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
41-45,False,True,2013,False,Casual,Male,6.35037453598125e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
26-30,False,False,2013,True,Temporary Full-time,Female,6.35040151398125e+17,False,TAFE,New,False,False,Technical Officer (TO),Resignation,False
41-45,False,True,2013,False,Temporary Full-time,Female,6.3504256585625e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,False
46-50,False,False,2013,False,Permanent Part-time,Female,6.35047878104375e+17,False,TAFE,Experienced,False,True,Professional Officer (PO),Resignation,False
41-45,False,False,2013,True,Permanent Full-time,Male,6.3504798376125e+17,True,TAFE,New,False,False,Teacher (including LVT),Resignation,False
56-60,False,False,2013,False,Permanent Part-time,Female,6.35049585605e+17,True,TAFE,Experienced,False,False,Operational (OO),Resignation,False
26-30,True,False,2013,False,Temporary Full-time,Female,6.35059949710781e+17,False,TAFE,New,False,False,Administration (AO),Resignation,False
21-25,True,False,2013,False,Temporary Full-time,Male,6.35065973820625e+17,False,TAFE,Experienced,False,False,Operational (OO),Resignation,False
51-55,False,True,2013,False,Temporary Full-time,Male,6.35066785175197e+17,False,TAFE,New,False,False,Teacher (including LVT),Resignation,False
51-55,False,False,2013,False,Permanent Full-time,Female,6.35070442972541e+17,False,TAFE,Experienced,False,False,Teacher (including LVT),Resignation,False
26-30,False,False,2013,False,Casual,Female,6.35073030973791e+17,False,TAFE,Experienced,False,False,Administration (AO),Resignation,True
