ID,SeparationType,Cease Date,DETE Start Date,Position,Region,Employment Status,Career move to public sector,Career move to private sector,Interpersonal conflicts,Job dissatisfaction,Dissatisfaction with the department,Physical work environment,Lack of recognition,Lack of job security,Work location,Employment conditions,Maternity/family,Relocation,Study/Travel,Ill Health,Traumatic incident,Work life balance,Workload,None of the above,Gender,Age,Aboriginal,South Sea,Disability,NESB,institute_service
626,Resignation-Other reasons,2013,2011.0,Cleaner,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,41-45,False,False,False,False,2.0
627,Resignation-Other reasons,2013,2010.0,Public Servant,Central Office,Permanent Part-time,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,False,False,False,False,3.0
628,Ill Health Retirement,2013,2000.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,61 or older,False,False,False,False,13.0
629,Age Retirement,2014,1976.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,True,38.0
630,Age Retirement,2013,1991.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,22.0
631,Age Retirement,2013,2007.0,Cleaner,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,Female,61 or older,False,False,False,False,6.0
632,Resignation-Other reasons,2013,2006.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,Male,41-45,False,False,True,False,7.0
633,Contract Expired,2013,2012.0,Teacher Aide,Darling Downs South West,Temporary Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,1.0
634,Ill Health Retirement,2013,1991.0,Cleaner,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,56-60,False,False,False,False,22.0
635,Age Retirement,2013,1982.0,Cleaner,Far North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,31.0
636,Age Retirement,2013,1976.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Female,51-55,False,False,False,False,37.0
637,Age Retirement,2014,2000.0,Cleaner,Far North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,False,False,14.0
638,Resignation-Other reasons,2013,2013.0,Teacher Aide,Darling Downs South West,Casual,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,False,False,False,False,0.0
639,Age Retirement,2014,1972.0,Teacher,Central Office,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,61 or older,False,False,False,False,42.0
640,Age Retirement,2013,1973.0,Deputy Principal,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,40.0
641,Other,2013,2007.0,Teacher Aide,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,41-45,False,False,False,False,6.0
642,Resignation-Move overseas/interstate,2013,2010.0,"School Based Professional Staff (Therapist, nurse, etc)",North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,36-40,False,False,False,False,3.0
643,Resignation-Move overseas/interstate,2013,2010.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,31-35,False,False,False,True,3.0
644,Voluntary Early Retirement (VER),2013,1982.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,56-60,False,False,False,False,31.0
645,Voluntary Early Retirement (VER),2013,1976.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,37.0
646,Age Retirement,2013,1993.0,Cleaner,Not Stated,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,20.0
647,Age Retirement,2013,1981.0,Public Servant,Central Office,Permanent Full-time,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,Male,51-55,False,False,True,False,32.0
648,Resignation-Other reasons,2013,1992.0,Technical Officer,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,51-55,False,False,False,False,21.0
649,Other,2013,2010.0,Cleaner,Not Stated,Permanent Part-time,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,51-55,False,False,False,False,3.0
650,Resignation-Other employer,2013,1995.0,Teacher Aide,South East,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,18.0
651,Resignation-Other employer,2013,1996.0,Head of Curriculum/Head of Special Education,North Coast,Permanent Full-time,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,17.0
652,Resignation-Other reasons,2013,2010.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,False,False,False,False,3.0
653,Resignation-Move overseas/interstate,2013,1986.0,Head of Curriculum/Head of Special Education,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Female,61 or older,False,False,False,True,27.0
654,Age Retirement,2013,1970.0,Teacher,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,56-60,False,False,False,False,43.0
655,Age Retirement,2014,1974.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,40.0
656,Age Retirement,2013,1970.0,School Principal,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,Male,56-60,False,False,False,False,43.0
657,Other,2013,2011.0,Teacher Aide,Not Stated,Temporary Part-time,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,2.0
658,Age Retirement,2013,1978.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,Female,51-55,False,False,False,False,35.0
659,Resignation-Move overseas/interstate,2013,1971.0,Teacher,Metropolitan,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,61 or older,False,False,False,False,42.0
660,Resignation-Other reasons,2013,1998.0,Teacher Aide,Not Stated,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,True,False,False,False,15.0
662,Age Retirement,2014,1970.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,44.0
665,Voluntary Early Retirement (VER),2013,1969.0,Public Servant,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Female,61 or older,False,False,False,False,44.0
666,Resignation-Other employer,2014,1999.0,Head of Curriculum/Head of Special Education,North Coast,Permanent Full-time,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Male,46-50,False,False,False,False,15.0
667,Age Retirement,2014,1991.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,Female,61 or older,False,False,False,False,23.0
668,Resignation-Other employer,2014,2012.0,Public Servant,Central Office,Temporary Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,2.0
669,Resignation-Other reasons,2013,2011.0,Teacher Aide,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,41-45,False,False,False,False,2.0
670,Age Retirement,2014,1983.0,Guidance Officer,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,31.0
671,Resignation-Move overseas/interstate,2013,2013.0,"School Based Professional Staff (Therapist, nurse, etc)",Metropolitan,Temporary Full-time,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,0.0
672,Resignation-Move overseas/interstate,2013,2013.0,"School Based Professional Staff (Therapist, nurse, etc)",Metropolitan,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,False,False,False,False,0.0
673,Resignation-Other employer,2013,2009.0,Teacher,North Coast,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,4.0
674,Age Retirement,2014,1969.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,Female,61 or older,False,False,False,False,45.0
675,Contract Expired,2013,2012.0,School Administrative Staff,Metropolitan,Temporary Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,56-60,False,False,False,False,1.0
676,Age Retirement,2013,1991.0,Cleaner,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,51-55,False,False,False,False,22.0
677,Voluntary Early Retirement (VER),2013,1988.0,Public Servant,Central Office,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,25.0
678,Resignation-Other employer,2014,2010.0,Teacher,Far North Queensland,Permanent Full-time,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,False,False,False,False,4.0
679,Ill Health Retirement,2013,1991.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,56-60,False,False,False,False,22.0
680,Resignation-Move overseas/interstate,2013,2012.0,Teacher,Central Queensland,Casual,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,36-40,False,False,False,False,1.0
681,Age Retirement,2013,2001.0,Cleaner,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,12.0
682,Contract Expired,2013,2013.0,Public Servant,Central Office,Temporary Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,True,True,False,False,0.0
683,Age Retirement,2014,1978.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,51-55,False,False,False,False,36.0
684,Resignation-Other employer,2013,1988.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,25.0
685,Resignation-Other employer,2012,2011.0,Teacher,Central Queensland,Permanent Full-time,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,1.0
686,Resignation-Other employer,2013,2004.0,Schools Officer,South East,Permanent Full-time,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,Female,46-50,False,False,False,False,9.0
687,Resignation-Other employer,2014,1985.0,Public Servant,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,56-60,False,False,False,False,29.0
689,Resignation-Other reasons,2013,2013.0,Teacher Aide,Darling Downs South West,Permanent Part-time,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,0.0
690,Age Retirement,2013,2002.0,Other,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,False,False,11.0
691,Age Retirement,2012,1975.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,37.0
692,Resignation-Move overseas/interstate,2014,2004.0,Teacher,South East,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Female,31-35,False,False,False,False,10.0
693,Resignation-Other employer,2014,1998.0,Teacher,Darling Downs South West,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,16.0
694,Resignation-Other reasons,2013,2012.0,Teacher,North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,21-25,False,False,False,False,1.0
695,Resignation-Move overseas/interstate,2014,2010.0,Teacher,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Male,41-45,False,False,False,False,4.0
696,Resignation-Other reasons,2012,2012.0,Teacher Aide,Metropolitan,Casual,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,0.0
697,Age Retirement,2013,2011.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,2.0
698,Resignation-Move overseas/interstate,2013,2008.0,Teacher Aide,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,True,False,False,False,5.0
699,Age Retirement,2013,1974.0,School Administrative Staff,North Coast,Permanent Full-time,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,False,False,False,False,39.0
700,Resignation-Other reasons,2013,2010.0,Cleaner,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,41-45,False,False,False,False,3.0
701,Age Retirement,2012,2006.0,Schools Officer,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,6.0
702,Resignation-Other employer,2013,2007.0,Other,Central Office,Casual,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,21-25,False,False,False,False,6.0
703,Resignation-Other reasons,2013,1988.0,Teacher,Central Queensland,Permanent Part-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,25.0
704,Other,2013,1998.0,Cleaner,Far North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,15.0
705,Resignation-Move overseas/interstate,2013,2013.0,Public Servant,Central Office,Permanent Full-time,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,0.0
706,Resignation-Other reasons,2012,2006.0,Teacher Aide,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,Female,41-45,False,False,False,False,6.0
707,Age Retirement,2013,1984.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,29.0
708,Age Retirement,2013,1976.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,37.0
709,Ill Health Retirement,2013,2007.0,Other,Central Office,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,41-45,False,False,False,True,6.0
712,Other,2013,1990.0,Teacher Aide,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,Female,56-60,False,False,False,False,23.0
713,Age Retirement,2014,1978.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,36.0
715,Age Retirement,2013,1976.0,Teacher,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,56-60,False,False,False,False,37.0
716,Age Retirement,2013,1979.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,34.0
717,Contract Expired,2013,2010.0,Teacher Aide,North Queensland,Temporary Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,False,False,False,False,3.0
718,Resignation-Other reasons,2013,2000.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,13.0
719,Age Retirement,2013,1992.0,Public Servant,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,Female,61 or older,False,False,False,False,21.0
720,Contract Expired,2012,2013.0,Technical Officer,Central Office,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,False,False,False,False,-1.0
721,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Male,26-30,False,False,False,False,0.0
722,Contract Expired,2013,2013.0,Public Servant,Central Office,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,False,False,False,True,0.0
723,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,Male,21-25,False,False,False,False,0.0
724,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,51-55,False,False,False,False,0.0
725,Contract Expired,2013,2013.0,Public Servant,Central Office,Casual,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,31-35,False,False,False,False,0.0
726,Resignation-Other reasons,2012,1984.0,Teacher,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,False,False,False,False,28.0
727,Contract Expired,2012,2013.0,Public Servant,Metropolitan,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,26-30,False,False,False,False,-1.0
728,Resignation-Other employer,2014,1975.0,Head of Curriculum/Head of Special Education,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,39.0
729,Resignation-Other reasons,2014,1980.0,Teacher,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Female,51-55,False,False,False,False,34.0
730,Age Retirement,2014,1975.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,Female,56-60,False,False,False,False,39.0
731,Age Retirement,2012,1978.0,Deputy Principal,North Coast,Permanent Full-time,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,34.0
732,Resignation-Other employer,2013,1999.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,False,False,False,False,14.0
733,Resignation-Other reasons,2014,1992.0,Technical Officer,Central Queensland,Permanent Full-time,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,Male,56-60,False,False,False,False,22.0
734,Age Retirement,2014,1969.0,Head of Curriculum/Head of Special Education,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,61 or older,False,False,False,False,45.0
735,Age Retirement,2012,1976.0,Teacher Aide,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,36.0
736,Voluntary Early Retirement (VER),2013,1989.0,Teacher Aide,Metropolitan,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,24.0
737,Resignation-Move overseas/interstate,2013,2006.0,Cleaner,Darling Downs South West,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,Female,61 or older,False,False,False,False,7.0
738,Age Retirement,2013,1999.0,Head of Curriculum/Head of Special Education,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Female,56-60,False,False,False,False,14.0
739,Resignation-Other reasons,2013,1999.0,Teacher,South East,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Male,56-60,False,False,False,False,14.0
740,Ill Health Retirement,2013,1997.0,Teacher Aide,North Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,61 or older,False,False,False,False,16.0
741,Age Retirement,2012,1975.0,Teacher,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,37.0
742,Age Retirement,2012,1985.0,Teacher,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,61 or older,False,False,False,False,27.0
743,Contract Expired,2014,1983.0,Teacher,Not Stated,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,31.0
744,Age Retirement,2014,1995.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Female,51-55,False,False,False,False,19.0
745,Age Retirement,2014,1986.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,28.0
746,Resignation-Other employer,2013,1991.0,Public Servant,Central Office,Permanent Full-time,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,22.0
748,Age Retirement,2014,2003.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,Female,56-60,False,False,False,False,11.0
749,Resignation-Move overseas/interstate,2014,2008.0,Teacher,North Coast,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Female,41-45,False,False,False,False,6.0
750,Age Retirement,2013,1996.0,Teacher,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,17.0
752,Age Retirement,2014,1983.0,Teacher,North Coast,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,31.0
753,Resignation-Other reasons,2013,2005.0,Cleaner,Central Office,Permanent Part-time,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,61 or older,False,False,False,False,8.0
754,Resignation-Other reasons,2013,1998.0,Teacher Aide,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Female,46-50,False,False,True,False,15.0
755,Resignation-Other employer,2013,2004.0,Teacher,Central Queensland,Permanent Full-time,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,Female,31-35,False,False,False,False,9.0
756,Age Retirement,2012,1988.0,Public Servant,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,24.0
757,Resignation-Other employer,2013,2012.0,Teacher,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,41-45,False,False,False,False,1.0
758,Age Retirement,2013,1970.0,Public Servant,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,43.0
759,Age Retirement,2014,1975.0,Head of Curriculum/Head of Special Education,Darling Downs South West,Permanent Full-time,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,39.0
760,Age Retirement,2013,1976.0,Head of Curriculum/Head of Special Education,North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Male,56-60,False,False,False,False,37.0
761,Voluntary Early Retirement (VER),2013,1981.0,Teacher,Darling Downs South West,Permanent Part-time,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,False,False,False,False,32.0
762,Contract Expired,2012,2011.0,Teacher,Darling Downs South West,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,51-55,False,False,False,False,1.0
764,Resignation-Other employer,2006,2006.0,Teacher,Metropolitan,Permanent Part-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,False,False,False,False,0.0
765,Age Retirement,2013,1997.0,Teacher Aide,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,56-60,False,False,False,False,16.0
766,Age Retirement,2012,1978.0,Teacher,Far North Queensland,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Female,51-55,False,False,False,False,34.0
767,Age Retirement,2014,1983.0,Teacher,Metropolitan,Permanent Full-time,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Male,51-55,False,False,False,False,31.0
768,Resignation-Other employer,2014,2007.0,Teacher,Metropolitan,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,False,False,False,False,7.0
769,Age Retirement,2013,1992.0,Teacher,North Coast,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Female,61 or older,False,False,False,False,21.0
770,Ill Health Retirement,2014,1976.0,Head of Curriculum/Head of Special Education,South East,Permanent Full-time,False,False,False,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,Male,56-60,False,False,False,False,38.0
771,Resignation-Other reasons,2013,2008.0,Teacher Aide,South East,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Female,46-50,False,False,False,False,5.0
772,Resignation-Other reasons,2012,1987.0,Cleaner,Darling Downs South West,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,61 or older,False,False,False,False,25.0
773,Resignation-Other employer,2014,2002.0,Head of Curriculum/Head of Special Education,Central Queensland,Permanent Full-time,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Male,36-40,False,False,False,False,12.0
774,Age Retirement,2013,1969.0,Head of Curriculum/Head of Special Education,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Female,61 or older,False,False,False,False,44.0
775,Age Retirement,2012,2006.0,Public Servant,Metropolitan,Permanent Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,61 or older,False,False,False,False,6.0
776,Resignation-Other employer,2012,2005.0,Teacher Aide,Central Queensland,Permanent Part-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Female,41-45,False,False,False,False,7.0
778,Contract Expired,2012,2011.0,Public Servant,Central Office,Temporary Full-time,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Male,31-35,False,False,False,False,1.0
